Stock,Date,Tax Effect Of Unusual Items,Tax Rate For Calcs,Normalized EBITDA,Total Unusual Items,Total Unusual Items Excluding Goodwill,Net Income From Continuing Operation Net Minority Interest,Reconciled Depreciation,Reconciled Cost Of Revenue,EBITDA,EBIT,Net Interest Income,Interest Expense,Interest Income,Normalized Income,Net Income From Continuing And Discontinued Operation,Total Expenses,Diluted Average Shares,Basic Average Shares,Diluted EPS,Basic EPS,Diluted NI Availto Com Stockholders,Net Income Common Stockholders,Net Income,Minority Interests,Net Income Including Noncontrolling Interests,Net Income Continuous Operations,Tax Provision,Pretax Income,Other Income Expense,Other Non Operating Income Expenses,Special Income Charges,Write Off,Impairment Of Capital Assets,Gain On Sale Of Security,Net Non Operating Interest Income Expense,Interest Expense Non Operating,Interest Income Non Operating,Operating Income,Operating Expense,Selling General And Administration,Selling And Marketing Expense,General And Administrative Expense,Other Gand A,Gross Profit,Cost Of Revenue,Total Revenue,Operating Revenue,Total Operating Income As Reported,Otherunder Preferred Stock Dividend,Net Income From Tax Loss Carryforward,Gain On Sale Of Ppe,Earnings From Equity Interest,Other Operating Expenses,Other Taxes,Total Other Finance Cost,Depreciation Amortization Depletion Income Statement,Depreciation And Amortization In Income Statement,Salaries And Wages,Gain On Sale Of Business,Provision For Doubtful Accounts,Net Income Discontinuous Operations,Rent Expense Supplemental,Other Special Charges,Restructuring And Mergern Acquisition,Other Non Interest Expense,Average Dilution Earnings,Amortization,Amortization Of Intangibles Income Statement,Rent And Landing Fees,Loss Adjustment Expense,Net Policyholder Benefits And Claims,Policyholder Benefits Gross,Policyholder Benefits Ceded,Depreciation Income Statement,Insurance And Claims,Occupancy And Equipment,Preferred Stock Dividends,Research And Development,Professional Expense And Contract Services Expense,Net Income Extraordinary,Earnings From Equity Interest Net Of Tax
STPI,2020-12-31,-43879204.198192,0.06638,-11701439.0,-661029744.0,-661029744.0,-836675746.0,416253863.0,1908325138.0,-672731183.0,-1088985046.0,-10287245.0,89476000.0,80736755.0,-219525206.198192,-836675746.0,2299814881.0,1607642000.0,1607642000.0,-0.52,-0.52,-836675746.0,-836675746.0,-836675746.0,263558967.0,-1100234713.0,-1100234713.0,-78226333.0,-1178461046.0,-631750744.0,29279000.0,-769708000.0,18887000.0,634478000.0,108678256.0,-10287245.0,89476000.0,80736755.0,-536422324.0,391489743.0,366232743.0,13807258.0,352425485.0,352425485.0,-144932581.0,1908325138.0,1763392557.0,1763392557.0,-1168173673.0,,,-26948000.0,0.0,25257000.0,,1548000.0,,,,,0.0,,146244271.0,89395000.0,,,,,,,,,,,,,,,,,,
STPI,2019-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1194923069.0,,,,,,,,,,,,,,,,,,,,,
SUC,2023-12-31,44431402.387859,0.103647,1771372608.0,428678671.0,428678671.0,1192656279.0,698038168.0,7231886545.0,2200051279.0,1502013111.0,65489105.0,15047112.0,80536217.0,808409010.387859,1192656279.0,7997771509.0,290786006.0,290786006.0,4.1,4.1,1192656279.0,1192656279.0,1192656279.0,-140189655.0,1332845934.0,1332845934.0,154120065.0,1486965999.0,976653930.0,48614163.0,14152296.0,0.0,,414526375.0,65489105.0,15047112.0,80536217.0,444822964.0,765884964.0,858513630.0,226080250.0,632433380.0,632433380.0,1210707928.0,7231886545.0,8442594473.0,8442594473.0,1002652015.0,,,14152296.0,499361096.0,-92628666.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUC,2022-12-31,45555381.290918,0.108634,1765613602.0,419346394.0,419346394.0,1086569769.0,751990264.0,8034727297.0,2184959996.0,1432969732.0,12428440.0,16200803.0,28629243.0,712778756.290918,1086569769.0,8916957704.0,290786006.0,290786006.0,3.74,3.74,1086569769.0,1086569769.0,1086569769.0,-176289529.0,1262859298.0,1262859298.0,153909631.0,1416768929.0,1009526370.0,46850480.0,52164279.0,0.0,,367182115.0,12428440.0,16200803.0,28629243.0,394814119.0,882230407.0,985986198.0,266909225.0,719076973.0,719076973.0,1277044526.0,8034727297.0,9311771823.0,9311771823.0,889640236.0,,,52164279.0,543329496.0,-103755791.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUC,2021-12-31,34689177.923141,0.117073,1378458198.0,296303351.0,296303351.0,601249078.0,847783019.0,7570465078.0,1674761549.0,826978530.0,-12295689.0,29120117.0,16824428.0,339634904.923141,601249078.0,8363165658.0,290786006.0,290786006.0,2.07,2.07,601249078.0,601249078.0,601249078.0,-103201507.0,704450585.0,704450585.0,93407828.0,797858413.0,816530732.0,44720505.0,4415967.0,50111972.0,1112775.0,291887384.0,-12295689.0,29120117.0,16824428.0,-6376630.0,792700580.0,942476683.0,247728211.0,694748472.0,694748472.0,786323950.0,7570465078.0,8356789028.0,8356789028.0,351471654.0,,,4415967.0,475506876.0,-149776103.0,,,,,,,,,11687000.0,,,,,,,,,,,,,,,,,,,
SUC,2020-12-31,17857494.749714,0.126125,1753029325.0,141586097.0,141586097.0,845089726.0,858989683.0,7736218494.0,1894615422.0,1035625739.0,-14184342.0,43160838.0,28976496.0,721361123.749714,845089726.0,8510570659.0,290783025.0,290783025.0,2.91,2.91,845089726.0,845089726.0,845089726.0,-22200902.0,867290628.0,867290628.0,125174273.0,992464901.0,789100240.0,36196619.0,-45291559.0,0.0,45291559.0,186877656.0,-14184342.0,43160838.0,28976496.0,217549003.0,774352165.0,927692040.0,268401723.0,659290317.0,659290317.0,991901168.0,7736218494.0,8728119662.0,8728119662.0,424308215.0,,,,611317524.0,-153339875.0,,,,,,,,,10365000.0,,,,,,,,,,,,,,,,,,,
SUC,2019-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-7773876.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1993451.0,,22651000.0,,,,,,,,,,,,,,,,,,,
SUN,2023-12-31,-2311698.830558,0.121186,511154143.0,-19075636.0,-19075636.0,357383898.0,80918946.0,2932663271.0,492078507.0,411159561.0,-3642817.0,4493449.0,850632.0,374147835.169442,357383898.0,3274733528.0,773996910.0,773996910.0,0.458333,0.458333,357383898.0,357383898.0,357383898.0,0.0,357383898.0,357383898.0,49282214.0,406666112.0,-11505963.0,7569673.0,,,,-19075636.0,-3642817.0,4493449.0,850632.0,421814892.0,342070257.0,343204603.0,242649779.0,100554824.0,100554824.0,763885149.0,2932663271.0,3696548420.0,3696548420.0,,,,,,-1134346.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUN,2022-12-31,-7626812.807567,0.167905,276406966.0,-45423300.0,-45423300.0,125123463.0,77853495.0,2459589273.0,230983666.0,153130171.0,-2393997.0,2758509.0,364512.0,162919950.192433,125123463.0,2749691327.0,773996910.0,773996910.0,0.158333,0.158333,125123463.0,125123463.0,125123463.0,0.0,125123463.0,125123463.0,25248199.0,150371662.0,-37728009.0,7695291.0,,,,-45423300.0,-2393997.0,2758509.0,364512.0,190493668.0,290102054.0,291271625.0,203519298.0,87752327.0,87752327.0,480595722.0,2459589273.0,2940184995.0,2940184995.0,,,,,,-1169571.0,,,,,,,,,11959453.0,,,,,,,,,,,,,,,,,,,
SUN,2021-12-31,-5243407.106475,0.136564,358455386.0,-38395331.0,-38395331.0,208815317.0,76279484.0,2443275036.0,320060055.0,243780571.0,-1800341.0,1938401.0,138060.0,241967240.893525,208815317.0,2704419566.0,773996910.0,773996910.0,0.266667,0.266667,208815317.0,208815317.0,208815317.0,0.0,208815317.0,208815317.0,33026853.0,241842170.0,-32557445.0,5837886.0,,,,-38395331.0,-1800341.0,1938401.0,138060.0,276199956.0,261144530.0,262325851.0,189124590.0,73201261.0,73201261.0,537344486.0,2443275036.0,2980619522.0,2980619522.0,,,,,,-1181321.0,,,,,,,,,17257836.0,,,,,,,,,,,,,,,,,,,
SUN,2020-12-31,1100763.666251,0.089398,273737078.0,12313099.0,12313099.0,192912193.0,72426399.0,2188452990.0,286050177.0,213623778.0,-1312583.0,1772557.0,459974.0,181699857.666251,192912193.0,2415559551.0,773996910.0,773996910.0,0.25,0.25,192912193.0,192912193.0,192912193.0,0.0,192912193.0,192912193.0,18939028.0,211851221.0,18133833.0,5820734.0,,,,12313099.0,-1312583.0,1772557.0,459974.0,195029971.0,227106561.0,228004322.0,162724166.0,65280156.0,65280156.0,422136532.0,2188452990.0,2610589522.0,2610589522.0,,,,,,-897761.0,,,,,,,,,12493690.0,,,,,,,,,,,,,,,,,,,
SUN,2019-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26440146.0,,,,,,,,,,,,,,,,,,,
SUPER,2023-12-31,-176881000.0,0.2,7575258000.0,-884405000.0,-884405000.0,-8318000.0,3531585000.0,4951410000.0,6690853000.0,3159268000.0,-3646543000.0,3533342000.0,142113000.0,699206000.0,-8318000.0,5903349000.0,27349473107.0,27349473107.0,-0.0003,-0.0003,-8318000.0,-8318000.0,-8318000.0,109513000.0,-117831000.0,-117831000.0,-256243000.0,-374074000.0,-638888000.0,173888000.0,,,,-884405000.0,-3646543000.0,3533342000.0,142113000.0,3911357000.0,951939000.0,951939000.0,2675000.0,949264000.0,949264000.0,4863296000.0,4951410000.0,9814706000.0,9814706000.0,3200840000.0,,,,71629000.0,,,255314000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
SUPER,2022-12-31,-39067176.348211,0.070172,7348376000.0,-556735000.0,-556735000.0,665320000.0,3387010000.0,4685958000.0,6791641000.0,3404631000.0,-2673095000.0,2616809000.0,111283000.0,1182987823.651789,665320000.0,5513566000.0,27349473107.0,27349473107.0,0.0243,0.0243,665320000.0,665320000.0,665320000.0,-67219000.0,732539000.0,732539000.0,55283000.0,787822000.0,-386631000.0,99014000.0,,,,-556735000.0,-2673095000.0,2616809000.0,111283000.0,3847548000.0,827608000.0,827608000.0,3076000.0,824532000.0,824532000.0,4675156000.0,4685958000.0,9361114000.0,9361114000.0,3389827000.0,,,,71090000.0,,,167569000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
SUPER,2021-12-31,123664380.3,0.1329,6973222000.0,930507000.0,930507000.0,2407391000.0,3174232000.0,4346689000.0,7903729000.0,4729497000.0,-1907365000.0,1862990000.0,100304000.0,1600548380.3,2407391000.0,5217772000.0,27349473107.0,27349473107.0,0.088,0.088,2407391000.0,2407391000.0,2407391000.0,-326129000.0,2733520000.0,2733520000.0,132987000.0,2866507000.0,1461581000.0,454866000.0,303600000.0,,,930507000.0,-1907365000.0,1862990000.0,100304000.0,3312291000.0,871083000.0,871083000.0,2712000.0,868371000.0,868371000.0,4183374000.0,4346689000.0,8530063000.0,8530063000.0,4697664000.0,,,,76208000.0,,,144679000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
SUPER,2020-12-31,39276600.0,0.2,5151221000.0,196383000.0,196383000.0,1303278000.0,2303792000.0,3204050000.0,5347604000.0,3043812000.0,-1480334000.0,1531306000.0,176371000.0,1146171600.0,1303278000.0,3872229000.0,27349473107.0,27349473107.0,0.0477,0.0477,1303278000.0,1303278000.0,1303278000.0,-224508000.0,1527786000.0,1527786000.0,-15280000.0,1512506000.0,350462000.0,77364000.0,-29403000.0,,,225786000.0,-1480334000.0,1531306000.0,176371000.0,2642378000.0,668179000.0,668179000.0,4562000.0,663617000.0,663617000.0,3310557000.0,3204050000.0,6514607000.0,6514607000.0,2945528000.0,,,0.0,76715000.0,-77364000.0,,125399000.0,,,,-29403000.0,,,,,,,,,,,,,,,,,,,,,,
SUPER,2019-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1289923000.0,,,,,,,,,,,,,,,,,,,,1289923000.0,,-52753000.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,
SUSCO,2023-12-31,245643073.2,0.2052,885627000.0,1197091000.0,1197091000.0,1228523000.0,450738000.0,30803048000.0,2082718000.0,1631980000.0,-113048000.0,88311000.0,8278000.0,277075073.2,1228523000.0,32077048000.0,1000000000.0,1000000000.0,1.23,1.23,1228523000.0,1228523000.0,1228523000.0,2599000.0,1225924000.0,1225924000.0,317745000.0,1543669000.0,1596504000.0,364151000.0,1152464000.0,-1741000.0,,44627000.0,-113048000.0,88311000.0,8278000.0,60213000.0,1274000000.0,1235184000.0,478612000.0,756572000.0,79096000.0,1334213000.0,30803048000.0,32137261000.0,32137261000.0,1596718000.0,,,28789000.0,35262000.0,38816000.0,,33015000.0,,,650948000.0,1121934000.0,,,26528000.0,,,,,,,26528000.0,,,,,,,,,,,,
SUSCO,2022-12-31,7370606.8,0.2348,995466000.0,31391000.0,31391000.0,422079000.0,406123000.0,32052368000.0,1026857000.0,620734000.0,-97531000.0,69115000.0,1590000.0,398058606.8,422079000.0,33116028000.0,1000000000.0,1000000000.0,0.42,0.42,422079000.0,422079000.0,422079000.0,0.0,422079000.0,422079000.0,129540000.0,551619000.0,253084000.0,226521000.0,16320000.0,-11478000.0,,15071000.0,-97531000.0,69115000.0,1590000.0,396066000.0,1063660000.0,1017417000.0,393722000.0,623695000.0,65448000.0,1459726000.0,32052368000.0,33512094000.0,33512094000.0,625562000.0,,,4842000.0,-4828000.0,46243000.0,,30006000.0,,,546223000.0,0.0,,,12024000.0,,,,,,,12024000.0,,,,,,,,,,,,
SUSCO,2021-12-31,14736313.8,0.2171,659871000.0,67878000.0,67878000.0,233527000.0,370060000.0,18919800000.0,727749000.0,357689000.0,-78703000.0,59398000.0,1436000.0,180385313.8,233527000.0,19769488000.0,1000033000.0,1000033000.0,0.23,0.23,233527000.0,233527000.0,233527000.0,,233527000.0,233527000.0,64764000.0,298291000.0,244663000.0,189574000.0,51264000.0,-6994000.0,,16614000.0,-78703000.0,59398000.0,1436000.0,132331000.0,849688000.0,833086000.0,291146000.0,541940000.0,47813000.0,982019000.0,18919800000.0,19901819000.0,19901819000.0,370478000.0,,,44270000.0,-12789000.0,16602000.0,,20741000.0,370060000.0,370060000.0,479811000.0,,,,14316000.0,,,,,,,14316000.0,,,,,,,,,,,,
SUSCO,2020-12-31,7913588.4,0.2031,638230000.0,38964000.0,38964000.0,217655000.0,352466000.0,15220341000.0,677194000.0,324728000.0,-69198000.0,51585000.0,1639000.0,186604588.4,217655000.0,16407266000.0,1042861000.0,1042861000.0,0.21,0.21,217655000.0,217655000.0,217655000.0,,217655000.0,217655000.0,55488000.0,273143000.0,204634000.0,170256000.0,17917000.0,-17917000.0,,21047000.0,-69198000.0,51585000.0,1639000.0,137707000.0,1186925000.0,818575000.0,278014000.0,540561000.0,61604000.0,1324632000.0,15220341000.0,16544973000.0,16544973000.0,329314000.0,,,,-4586000.0,15884000.0,,19252000.0,352466000.0,352466000.0,462868000.0,,,,16089000.0,,,,,,,16089000.0,,,,,352466000.0,,,,,,,
SUSCO,2019-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240229000.0,240229000.0,,,,,,,,,,,,,,,,,240229000.0,,,,,,,
SUTHA,2023-12-31,186482.734041,0.263508,225025248.0,707694.0,707694.0,46117521.0,123873142.0,1081142324.0,225732942.0,101859800.0,-39242019.0,39242019.0,,45596309.734041,46117521.0,1327290814.0,354700762.0,354700762.0,0.13,0.13,46117521.0,46117521.0,46117521.0,0.0,46117521.0,46117521.0,16500260.0,62617781.0,707694.0,,0.0,0.0,,707694.0,-39242019.0,39242019.0,,101152106.0,246148490.0,261679479.0,182675501.0,79003978.0,79003978.0,347300596.0,1081142324.0,1428442920.0,1428442920.0,101859800.0,,,,0.0,-15530989.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUTHA,2022-12-31,331966.0,0.2,224936489.0,1659830.0,1659830.0,89205176.0,137133612.0,1131603882.0,226596319.0,89462707.0,-35994700.0,35994700.0,,87877312.0,89205176.0,1390585577.0,300000000.0,300000000.0,0.3,0.3,89205176.0,89205176.0,89205176.0,0.0,89205176.0,89205176.0,-35737169.0,53468007.0,1659830.0,,0.0,0.0,,1659830.0,-35994700.0,35994700.0,,87802877.0,258981695.0,266666759.0,193931268.0,72735491.0,72735491.0,346784572.0,1131603882.0,1478388454.0,1478388454.0,89462707.0,,,,0.0,-7685064.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUTHA,2021-12-31,3186451.4,0.2,218654267.0,15932257.0,15932257.0,51164190.0,146616465.0,884599281.0,234586524.0,87970059.0,-37389034.0,37389034.0,,38418384.4,51164190.0,1113475579.0,301557998.0,301557998.0,0.169122,0.169122,51164190.0,51164190.0,51164190.0,0.0,51164190.0,51164190.0,-583165.0,50581025.0,15932257.0,,0.0,0.0,,15932257.0,-37389034.0,37389034.0,,72037802.0,228876298.0,235250809.0,158928187.0,76322622.0,76322622.0,300914100.0,884599281.0,1185513381.0,1185513381.0,87970059.0,,,,,-6374511.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
SUTHA,2020-12-31,5560737.499023,0.031357,207659013.0,177335612.0,177335612.0,207079274.0,139739051.0,828989297.0,384994625.0,245255574.0,-31472680.0,31472680.0,,35304399.499023,207079274.0,1044594432.0,301557998.0,301557998.0,0.686435,0.686435,207079274.0,207079274.0,207079274.0,0.0,207079274.0,207079274.0,6703620.0,213782894.0,177335612.0,,176700000.0,0.0,,635612.0,-31472680.0,31472680.0,,67919962.0,215605135.0,219960192.0,140570682.0,79389510.0,79389510.0,283525097.0,828989297.0,1112514394.0,1112514394.0,245255574.0,,,,,-4355057.0,,,,,,,,,,,-176700000.0,,,,,,,,,,,,,,,,,
SUTHA,2019-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4257209.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
SVI,2023-12-31,-1621524.408294,0.085126,1477951927.0,-19048524.0,-19048524.0,924476536.0,302398661.0,20846598197.0,1458903403.0,1156504742.0,-144604933.0,146640000.0,14172067.0,941903535.591706,924476536.0,21664063233.0,2153210000.0,2153210000.0,0.43,0.43,924476536.0,924476536.0,924476536.0,577527.0,923899009.0,923899009.0,85965733.0,1009864742.0,127371851.0,146420375.0,,,,-19048524.0,-144604933.0,146640000.0,14172067.0,1027098178.0,817465036.0,817465036.0,256503569.0,560961467.0,560961467.0,1844563214.0,20846598197.0,22691161411.0,22691161411.0,1154470029.0,,,,,,,12137000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
SVI,2022-12-31,3517898.187022,0.028673,2086761205.0,122689914.0,122689914.0,1771875280.0,271495326.0,23513939471.0,2209451119.0,1937955793.0,-115143864.0,113323000.0,7649136.0,1652703264.187022,1771875280.0,24259487309.0,2153210000.0,2153210000.0,0.82,0.82,1771875280.0,1771875280.0,1771875280.0,-439664.0,1772314944.0,1772314944.0,52317849.0,1824632793.0,301028203.0,178338289.0,2100000.0,,,122689914.0,-115143864.0,113323000.0,7649136.0,1638748674.0,745547838.0,745547838.0,248598074.0,496949764.0,496949764.0,2384296512.0,23513939471.0,25898235983.0,25898235983.0,1939776877.0,,,,,,,9470000.0,,,,2100000.0,,,,,0.0,,,,,,,,,,,,,,,,,
SVI,2021-12-31,20063082.6,0.2,1640033379.0,100315413.0,100315413.0,1426085805.0,240173178.0,15428029078.0,1740348792.0,1500175614.0,-90410194.0,85434000.0,7104806.0,1345833474.6,1426085805.0,16070638848.0,2153210000.0,2153210000.0,0.66,0.66,1426085805.0,1426085805.0,1426085805.0,0.0,1426085805.0,1426085805.0,-11344191.0,1414741614.0,176189440.0,75874027.0,18463384.0,,,81852029.0,-90410194.0,85434000.0,7104806.0,1328962181.0,642609770.0,642609770.0,242317774.0,400291996.0,400291996.0,1971571951.0,15428029078.0,17399601029.0,17399601029.0,1505151621.0,,,,,-75874027.0,,12081000.0,,,,,,,,,-18463384.0,,,,,,,,,,,,,,,,,
SVI,2020-12-31,5927545.473689,0.035225,951970797.0,168274750.0,168274750.0,686488440.0,268990361.0,14000555846.0,1120245547.0,851255186.0,-143672425.0,139702000.0,9817575.0,524141235.473689,686488440.0,14673330032.0,2153210000.0,2153210000.0,0.32,0.32,686488440.0,686488440.0,686488440.0,,686488440.0,686488440.0,25064746.0,711553186.0,246115212.0,77840462.0,0.0,,,168274750.0,-143672425.0,139702000.0,9817575.0,609110253.0,672774186.0,672774186.0,196697669.0,476076517.0,476076517.0,1281884439.0,14000555846.0,15282440285.0,15282440285.0,855225465.0,,,,,-77840462.0,,13788000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
SVI,2019-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63537862.0,,,,,,,,,,,,,,,,,,,,,,-114246431.0,,,,,,,,,,-63537862.0,,,,,,,,,,,,,,,,,,
SVOA,2023-12-31,-17999961.514826,0.230777,378737539.0,-77997084.0,-77997084.0,109407170.0,82371630.0,8168048539.0,300740455.0,218368825.0,-41048000.0,76138000.0,35090000.0,169404292.485174,109407170.0,8675837634.0,947000000.0,947000000.0,0.116,0.116,109407170.0,109407170.0,109407170.0,,109407170.0,109407170.0,32823655.0,142230825.0,-105542379.0,,-71786769.0,71786769.0,,-6210315.0,-41048000.0,76138000.0,35090000.0,288821784.0,507789095.0,783216090.0,553523239.0,229692851.0,229692851.0,796610879.0,8168048539.0,8964659418.0,8964659418.0,210824700.0,,,,-27545295.0,-275426995.0,,,,,,,,,23674000.0,,,,,,,,,,,,,,,,,,,
SVOA,2022-12-31,-2583684.123417,0.173435,287512869.0,-14897112.0,-14897112.0,136363447.0,69749638.0,6206349949.0,272615757.0,202866119.0,-4559000.0,37890000.0,33331000.0,148676874.876583,136363447.0,6696138822.0,947000000.0,947000000.0,0.144,0.144,136363447.0,136363447.0,136363447.0,,136363447.0,136363447.0,28612672.0,164976119.0,-43529896.0,279110326.0,-14729415.0,14729415.0,,-167697.0,-4559000.0,37890000.0,33331000.0,213065171.0,489788873.0,768899199.0,566580627.0,202318572.0,202318572.0,702854044.0,6206349949.0,6909203993.0,6909203993.0,198168059.0,,,,-28632784.0,-279110326.0,,,,,,,,,23965000.0,,,,,,,,,,,,,,,,,,,
SVOA,2021-12-31,-6642107.129068,0.264687,309752668.0,-25094183.0,-25094183.0,159906883.0,67153116.0,7706157727.0,284658485.0,217505369.0,37547444.0,37556.0,37585000.0,178358958.870932,159906883.0,8486272707.0,947000000.0,947000000.0,0.169,0.169,159906883.0,159906883.0,159906883.0,,159906883.0,159906883.0,57560930.0,217467813.0,175990757.0,183165433.0,-10720712.0,10720712.0,,-14373471.0,37547444.0,37556.0,37585000.0,41448171.0,780114980.0,780114980.0,542708883.0,237406097.0,237406097.0,821563151.0,7706157727.0,8527720878.0,8527720878.0,199519421.0,,,,17919507.0,,,,,,,,,,17166000.0,,,,,,,,,,,,,,,,,,,
SVOA,2020-12-31,-4635835.61988,0.247959,303357370.0,-18695998.0,-18695998.0,138879447.0,64451818.0,6845021367.0,284661372.0,220209554.0,-18815496.0,35539577.0,16724081.0,152939609.38012,138879447.0,7583294850.0,947000000.0,947000000.0,0.147,0.147,138879447.0,138879447.0,138879447.0,,138879447.0,138879447.0,45790530.0,184669977.0,187317476.0,189046000.0,-20982336.0,20982336.0,,2286338.0,-18815496.0,35539577.0,16724081.0,16167654.0,738273483.0,738273483.0,553026417.0,185247066.0,185247066.0,754441137.0,6845021367.0,7599462504.0,7599462504.0,186517999.0,,,,16967474.0,,,,,,,,,,16080000.0,,,,,,,,,,,,,,,,,,,
SVOA,2019-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,262034000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SVT,2023-12-31,0.0,0.198694,273133772.0,,,59140491.0,197682629.0,1532604594.0,273133772.0,75451143.0,-1646058.0,1646058.0,,59140491.0,59140491.0,2283068465.0,739256138.0,739256138.0,0.08,0.08,59140491.0,59140491.0,59140491.0,,59140491.0,59140491.0,14664594.0,73805085.0,36317566.0,36317566.0,,,,,-1646058.0,1646058.0,,39133577.0,750463871.0,750463871.0,687835591.0,62628280.0,62628280.0,789597448.0,1532604594.0,2322202042.0,2322202042.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SVT,2022-12-31,0.0,0.19696,275492529.0,,,85266438.0,168946620.0,1473235385.0,275492529.0,106545909.0,-366351.0,366351.0,,85266438.0,85266438.0,2137978093.0,710553650.0,710553650.0,0.12,0.12,85266438.0,85266438.0,85266438.0,,85266438.0,85266438.0,20913120.0,106179558.0,28172429.0,28172429.0,,,,,-366351.0,366351.0,,78373480.0,664742708.0,664742708.0,607889918.0,56852790.0,56852790.0,743116188.0,1473235385.0,2216351573.0,2216351573.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SVT,2021-12-31,0.0,0.198602,234697802.0,,,66686968.0,144488088.0,1302360194.0,234697802.0,90209714.0,-6996419.0,6996419.0,,66686968.0,66686968.0,1872891431.0,539863000.0,539863000.0,0.12,0.12,66686968.0,66686968.0,66686968.0,,66686968.0,66686968.0,16526327.0,83213295.0,21953326.0,21953326.0,,,,,-6996419.0,6996419.0,,68256388.0,570531237.0,570531237.0,509062010.0,61469227.0,61469227.0,638787625.0,1302360194.0,1941147819.0,1941147819.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,
SVT,2020-12-31,0.0,0.113766,232533558.0,,,55538981.0,162784501.0,1160837081.0,232533558.0,69749057.0,-7080558.0,7080558.0,,55538981.0,65146376.0,1697530271.0,700000000.0,700000000.0,0.093066,0.093066,65146376.0,65146376.0,65146376.0,,65146376.0,55538981.0,7129518.0,62668499.0,24876662.0,24876662.0,,,,,-7080558.0,7080558.0,,44872395.0,536693190.0,536693190.0,479956344.0,56736846.0,56736846.0,581565585.0,1160837081.0,1742402666.0,1742402666.0,,,,,,,,,,,,,,9607395.0,,,,,,,,,,,,,,,,,,,,
SVT,2019-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11805806.0,,,,,,,,,,,,,,,,,,,,
SYMC,2023-12-31,10192000.0,0.16,740890265.0,63700000.0,63700000.0,264627018.0,454099665.0,1273045524.0,804590265.0,350490600.0,-37226196.0,37226196.0,,211119018.0,264627018.0,1653816736.0,433655000.0,433655000.0,0.61,0.61,264627018.0,264627018.0,264627018.0,,264627018.0,264627018.0,48637386.0,313264404.0,63700000.0,,63700000.0,,,,-37226196.0,37226196.0,,286790600.0,380771212.0,392868554.0,121171153.0,271697401.0,271697401.0,667561812.0,1273045524.0,1940607336.0,1940607336.0,350490600.0,,,,0.0,-12097342.0,,,,,,63700000.0,,,4177000.0,,,,,,,,,,,,,,,,,,,
SYMC,2022-12-31,0.0,0.22,674845889.0,0.0,0.0,162081206.0,432156372.0,1078421432.0,674845889.0,242689517.0,-35618352.0,35618352.0,,162081206.0,162081206.0,1439224888.0,433655000.0,433655000.0,0.37,0.37,162081206.0,162081206.0,162081206.0,,162081206.0,162081206.0,44989959.0,207071165.0,-6287535.0,,0.0,,,,-35618352.0,35618352.0,,248977052.0,360803456.0,371610682.0,113769952.0,257840730.0,257840730.0,609780508.0,1078421432.0,1688201940.0,1688201940.0,248977052.0,,,,-6287535.0,-10807226.0,,,,,,0.0,,,15006000.0,,,,,,,,,,,,,,,,,,,
